"SA1_CODE16","seifa_decile","seifa_percentile","seifa_quintile","ra","ra_name"
31601141504,8,80,4,0,"Major Cities of Australia"
31601141505,8,79,4,0,"Major Cities of Australia"
31601141506,2,15,1,0,"Major Cities of Australia"
31601141507,4,39,2,0,"Major Cities of Australia"
31601141508,8,75,4,0,"Major Cities of Australia"
31601141509,7,64,4,0,"Major Cities of Australia"
31601141510,9,83,5,0,"Major Cities of Australia"
31601141511,7,64,4,0,"Major Cities of Australia"
31601141512,6,53,3,0,"Major Cities of Australia"
31601141513,6,59,3,0,"Major Cities of Australia"
31601141515,NA,NA,NA,0,"Major Cities of Australia"
31601141516,9,82,5,0,"Major Cities of Australia"
31601141517,7,61,4,0,"Major Cities of Australia"
31601141518,9,83,5,0,"Major Cities of Australia"
31601141519,6,60,3,0,"Major Cities of Australia"
31601141601,NA,NA,NA,0,"Major Cities of Australia"
31601141602,1,8,1,0,"Major Cities of Australia"
31601141603,6,51,3,0,"Major Cities of Australia"
31601141604,6,53,3,0,"Major Cities of Australia"
31601141605,4,36,2,0,"Major Cities of Australia"
31601141606,5,42,3,0,"Major Cities of Australia"
31601141607,4,39,2,0,"Major Cities of Australia"
31601141608,5,47,3,0,"Major Cities of Australia"
31601141609,4,33,2,0,"Major Cities of Australia"
31601141610,7,62,4,0,"Major Cities of Australia"
31601141611,7,64,4,0,"Major Cities of Australia"
31601141612,7,69,4,0,"Major Cities of Australia"
31601141613,5,49,3,0,"Major Cities of Australia"
31601141614,6,58,3,0,"Major Cities of Australia"
31601141615,8,76,4,0,"Major Cities of Australia"
31601141616,8,73,4,0,"Major Cities of Australia"
31601141617,7,65,4,0,"Major Cities of Australia"
31601141619,5,46,3,0,"Major Cities of Australia"
31601141620,7,68,4,0,"Major Cities of Australia"
31601141621,6,55,3,0,"Major Cities of Australia"
31602141701,4,36,2,0,"Major Cities of Australia"
31602141702,6,55,3,0,"Major Cities of Australia"
31602141703,5,41,3,0,"Major Cities of Australia"
31602141704,3,26,2,0,"Major Cities of Australia"
31602141705,4,39,2,0,"Major Cities of Australia"
31602141706,4,36,2,0,"Major Cities of Australia"
31602141707,6,51,3,0,"Major Cities of Australia"
31602141708,5,43,3,0,"Major Cities of Australia"
31602141709,4,33,2,0,"Major Cities of Australia"
31602141710,5,44,3,0,"Major Cities of Australia"
31602141711,4,39,2,0,"Major Cities of Australia"
31602141712,8,73,4,0,"Major Cities of Australia"
31602141713,5,41,3,0,"Major Cities of Australia"
31602141714,7,64,4,0,"Major Cities of Australia"
31602141715,6,57,3,0,"Major Cities of Australia"
31602141716,5,44,3,0,"Major Cities of Australia"
31602141717,4,37,2,0,"Major Cities of Australia"
31602141718,NA,NA,NA,0,"Major Cities of Australia"
31602141719,5,48,3,0,"Major Cities of Australia"
31602141720,3,23,2,0,"Major Cities of Australia"
31602141721,3,21,2,0,"Major Cities of Australia"
31602141722,6,52,3,0,"Major Cities of Australia"
31602141723,6,53,3,0,"Major Cities of Australia"
31602141724,5,49,3,0,"Major Cities of Australia"
31602141725,3,28,2,0,"Major Cities of Australia"
31602141802,7,63,4,0,"Major Cities of Australia"
31602141803,8,72,4,0,"Major Cities of Australia"
31602141804,4,34,2,0,"Major Cities of Australia"
31602141805,5,43,3,0,"Major Cities of Australia"
31602141806,3,21,2,0,"Major Cities of Australia"
31602141807,10,96,5,0,"Major Cities of Australia"
31602141808,9,83,5,0,"Major Cities of Australia"
31602141809,9,82,5,0,"Major Cities of Australia"
31602141810,6,52,3,0,"Major Cities of Australia"
31602141812,7,62,4,0,"Major Cities of Australia"
31602141813,4,36,2,0,"Major Cities of Australia"
31602141814,7,65,4,0,"Major Cities of Australia"
31602141815,7,61,4,0,"Major Cities of Australia"
31602141816,8,72,4,0,"Major Cities of Australia"
31602141817,9,88,5,0,"Major Cities of Australia"
31602141818,2,15,1,0,"Major Cities of Australia"
31602141901,6,51,3,0,"Major Cities of Australia"
31602141902,3,25,2,0,"Major Cities of Australia"
31602141903,3,27,2,0,"Major Cities of Australia"
31602141904,2,16,1,0,"Major Cities of Australia"
31602141905,5,46,3,0,"Major Cities of Australia"
31602141906,4,38,2,0,"Major Cities of Australia"
31602141907,3,26,2,0,"Major Cities of Australia"
31602141908,5,49,3,0,"Major Cities of Australia"
31602141909,4,38,2,0,"Major Cities of Australia"
31602141910,2,12,1,0,"Major Cities of Australia"
31602141911,2,14,1,0,"Major Cities of Australia"
31602141912,1,4,1,0,"Major Cities of Australia"
31602141913,1,8,1,0,"Major Cities of Australia"
31602141914,1,5,1,0,"Major Cities of Australia"
31602141915,NA,NA,NA,0,"Major Cities of Australia"
31602141916,3,28,2,0,"Major Cities of Australia"
31602142001,6,59,3,0,"Major Cities of Australia"
31602142002,4,37,2,0,"Major Cities of Australia"
31602142003,2,20,1,0,"Major Cities of Australia"
31602142004,3,22,2,0,"Major Cities of Australia"
31602142005,6,59,3,0,"Major Cities of Australia"
31602142006,7,70,4,0,"Major Cities of Australia"
31602142007,4,38,2,0,"Major Cities of Australia"
31602142008,NA,NA,NA,0,"Major Cities of Australia"
31602142010,8,80,4,0,"Major Cities of Australia"
31602142012,8,78,4,0,"Major Cities of Australia"
31602142013,2,14,1,0,"Major Cities of Australia"
31602142015,5,47,3,0,"Major Cities of Australia"
31602142016,4,39,2,0,"Major Cities of Australia"
31602142017,6,54,3,0,"Major Cities of Australia"
31602142018,1,3,1,0,"Major Cities of Australia"
31602142019,2,15,1,0,"Major Cities of Australia"
31602142020,5,50,3,0,"Major Cities of Australia"
31602142021,8,77,4,0,"Major Cities of Australia"
31602142022,6,58,3,0,"Major Cities of Australia"
31602142024,6,58,3,0,"Major Cities of Australia"
31602142025,4,33,2,0,"Major Cities of Australia"
31602142026,6,56,3,0,"Major Cities of Australia"
31602142027,6,56,3,0,"Major Cities of Australia"
31602142028,4,34,2,0,"Major Cities of Australia"
31602142029,7,62,4,0,"Major Cities of Australia"
31602142030,2,20,1,0,"Major Cities of Australia"
31602142031,9,81,5,0,"Major Cities of Australia"
31602142032,9,83,5,0,"Major Cities of Australia"
31602142033,6,59,3,0,"Major Cities of Australia"
31602142034,5,46,3,0,"Major Cities of Australia"
31602142035,6,52,3,0,"Major Cities of Australia"
31602142036,8,78,4,0,"Major Cities of Australia"
31602142037,6,55,3,0,"Major Cities of Australia"
31602142038,8,71,4,0,"Major Cities of Australia"
31602142039,3,28,2,0,"Major Cities of Australia"
31602142040,5,50,3,0,"Major Cities of Australia"
31602142041,7,64,4,0,"Major Cities of Australia"
31602142101,4,32,2,0,"Major Cities of Australia"
31602142102,3,23,2,0,"Major Cities of Australia"
31602142103,3,30,2,0,"Major Cities of Australia"
31602142104,5,50,3,0,"Major Cities of Australia"
31602142105,10,93,5,0,"Major Cities of Australia"
31602142106,8,77,4,0,"Major Cities of Australia"
31602142107,4,38,2,0,"Major Cities of Australia"
31602142108,5,48,3,0,"Major Cities of Australia"
31602142109,4,37,2,0,"Major Cities of Australia"
31602142110,8,71,4,0,"Major Cities of Australia"
31602142111,8,72,4,0,"Major Cities of Australia"
31602142112,2,14,1,0,"Major Cities of Australia"
31602142113,3,22,2,0,"Major Cities of Australia"
31602142114,NA,NA,NA,0,"Major Cities of Australia"
31602142115,3,28,2,0,"Major Cities of Australia"
31602142116,4,32,2,0,"Major Cities of Australia"
31602142117,3,28,2,0,"Major Cities of Australia"
31602142118,4,40,2,0,"Major Cities of Australia"
31602142119,7,67,4,0,"Major Cities of Australia"
31602142120,6,60,3,0,"Major Cities of Australia"
31602142121,8,75,4,0,"Major Cities of Australia"
31602142122,6,55,3,0,"Major Cities of Australia"
31602142123,7,69,4,0,"Major Cities of Australia"
31602142124,8,75,4,0,"Major Cities of Australia"
31602142125,10,91,5,0,"Major Cities of Australia"
31602142127,9,89,5,0,"Major Cities of Australia"
31602142128,7,61,4,0,"Major Cities of Australia"
31602142201,8,72,4,0,"Major Cities of Australia"
31602142202,9,84,5,0,"Major Cities of Australia"
31602142203,9,84,5,0,"Major Cities of Australia"
31602142204,8,72,4,0,"Major Cities of Australia"
31602142205,8,77,4,0,"Major Cities of Australia"
31602142206,7,69,4,0,"Major Cities of Australia"
31602142207,7,67,4,0,"Major Cities of Australia"
31602142208,4,31,2,0,"Major Cities of Australia"
31602142209,4,37,2,0,"Major Cities of Australia"
31602142210,4,39,2,0,"Major Cities of Australia"
31602142211,6,54,3,0,"Major Cities of Australia"
31602142212,3,26,2,0,"Major Cities of Australia"
31602142213,5,50,3,0,"Major Cities of Australia"
31602142214,5,42,3,0,"Major Cities of Australia"
31602142215,8,76,4,0,"Major Cities of Australia"
31602142216,6,58,3,0,"Major Cities of Australia"
31602142217,3,29,2,0,"Major Cities of Australia"
31602142218,7,63,4,0,"Major Cities of Australia"
31602142219,3,22,2,0,"Major Cities of Australia"
31602142220,4,35,2,0,"Major Cities of Australia"
31602142301,NA,NA,NA,0,"Major Cities of Australia"
31602142302,9,81,5,0,"Major Cities of Australia"
31602142303,6,51,3,0,"Major Cities of Australia"
31602142304,8,71,4,0,"Major Cities of Australia"
31602142305,6,51,3,0,"Major Cities of Australia"
31602142306,6,59,3,0,"Major Cities of Australia"
31602142307,8,75,4,0,"Major Cities of Australia"
31602142308,9,86,5,0,"Major Cities of Australia"
31602142309,4,31,2,0,"Major Cities of Australia"
31602142311,6,59,3,0,"Major Cities of Australia"
31602142313,5,46,3,0,"Major Cities of Australia"
31602142314,6,53,3,0,"Major Cities of Australia"
31602142315,10,92,5,0,"Major Cities of Australia"
31602142316,8,73,4,0,"Major Cities of Australia"
31602142317,4,32,2,0,"Major Cities of Australia"
31602142318,7,61,4,0,"Major Cities of Australia"
31602142319,5,48,3,0,"Major Cities of Australia"
31602142320,5,49,3,0,"Major Cities of Australia"
31602142321,1,10,1,0,"Major Cities of Australia"
31602142322,NA,NA,NA,0,"Major Cities of Australia"
31602142323,6,55,3,0,"Major Cities of Australia"
31602142324,NA,NA,NA,0,"Major Cities of Australia"
31602142325,4,36,2,0,"Major Cities of Australia"
31602142326,9,82,5,0,"Major Cities of Australia"
31602142327,9,87,5,0,"Major Cities of Australia"
31602142328,8,77,4,0,"Major Cities of Australia"
31602142329,9,83,5,0,"Major Cities of Australia"
31602142401,5,44,3,0,"Major Cities of Australia"
31602142402,5,45,3,0,"Major Cities of Australia"
31602142403,4,33,2,0,"Major Cities of Australia"
31602142404,7,62,4,0,"Major Cities of Australia"
31602142405,4,35,2,0,"Major Cities of Australia"
31602142406,9,88,5,0,"Major Cities of Australia"
31602142407,6,57,3,0,"Major Cities of Australia"
31602142408,7,62,4,0,"Major Cities of Australia"
31602142409,6,58,3,0,"Major Cities of Australia"
31602142410,5,41,3,0,"Major Cities of Australia"
31602142411,8,78,4,0,"Major Cities of Australia"
31602142412,8,71,4,0,"Major Cities of Australia"
31602142413,NA,NA,NA,0,"Major Cities of Australia"
31603142501,3,25,2,0,"Major Cities of Australia"
31603142502,4,36,2,0,"Major Cities of Australia"
31603142503,6,54,3,0,"Major Cities of Australia"
31603142504,4,31,2,0,"Major Cities of Australia"
31603142505,4,37,2,0,"Major Cities of Australia"
31603142506,5,47,3,0,"Major Cities of Australia"
31603142507,4,37,2,0,"Major Cities of Australia"
31603142508,5,43,3,0,"Major Cities of Australia"
31603142509,5,42,3,0,"Major Cities of Australia"
31603142510,5,50,3,0,"Major Cities of Australia"
31603142511,5,44,3,0,"Major Cities of Australia"
31603142512,4,36,2,0,"Major Cities of Australia"
31603142513,9,87,5,0,"Major Cities of Australia"
31603142514,7,69,4,0,"Major Cities of Australia"
31603142515,6,52,3,0,"Major Cities of Australia"
31603142517,6,55,3,0,"Major Cities of Australia"
31603142518,8,74,4,0,"Major Cities of Australia"
31603142519,8,78,4,0,"Major Cities of Australia"
31603142520,9,84,5,0,"Major Cities of Australia"
31603142521,6,60,3,0,"Major Cities of Australia"
31603142522,9,85,5,0,"Major Cities of Australia"
31603142523,5,49,3,0,"Major Cities of Australia"
31603142524,8,76,4,0,"Major Cities of Australia"
31603142525,5,50,3,0,"Major Cities of Australia"
31603142526,7,67,4,0,"Major Cities of Australia"
31603142528,2,15,1,0,"Major Cities of Australia"
31603142529,NA,NA,NA,0,"Major Cities of Australia"
31603142530,8,73,4,0,"Major Cities of Australia"
31603142532,3,22,2,0,"Major Cities of Australia"
31603142533,10,100,5,0,"Major Cities of Australia"
31603142534,5,41,3,0,"Major Cities of Australia"
31603142535,7,70,4,0,"Major Cities of Australia"
31603142536,7,62,4,0,"Major Cities of Australia"
31603142537,8,75,4,0,"Major Cities of Australia"
31603142538,9,86,5,0,"Major Cities of Australia"
31603142539,5,47,3,0,"Major Cities of Australia"
31603142601,9,90,5,0,"Major Cities of Australia"
31603142602,8,76,4,0,"Major Cities of Australia"
31603142603,6,51,3,0,"Major Cities of Australia"
31603142604,5,48,3,0,"Major Cities of Australia"
31603142605,9,87,5,0,"Major Cities of Australia"
31603142606,8,77,4,0,"Major Cities of Australia"
31603142607,9,84,5,0,"Major Cities of Australia"
31603142608,4,38,2,0,"Major Cities of Australia"
31603142609,NA,NA,NA,0,"Major Cities of Australia"
31603142610,3,29,2,0,"Major Cities of Australia"
31603142611,5,41,3,0,"Major Cities of Australia"
31603142612,3,24,2,0,"Major Cities of Australia"
31603142613,3,23,2,0,"Major Cities of Australia"
31603142614,4,33,2,0,"Major Cities of Australia"
31603142615,3,23,2,0,"Major Cities of Australia"
31603142616,2,16,1,0,"Major Cities of Australia"
31603142617,4,40,2,0,"Major Cities of Australia"
31603142618,8,72,4,0,"Major Cities of Australia"
31603142619,6,58,3,0,"Major Cities of Australia"
31603142620,2,20,1,0,"Major Cities of Australia"
31603142621,4,31,2,0,"Major Cities of Australia"
31603142623,7,66,4,0,"Major Cities of Australia"
31603142624,7,64,4,0,"Major Cities of Australia"
31603142625,4,40,2,0,"Major Cities of Australia"
31603142626,8,76,4,0,"Major Cities of Australia"
31603142627,8,74,4,0,"Major Cities of Australia"
31603142628,9,89,5,0,"Major Cities of Australia"
31603142701,4,31,2,0,"Major Cities of Australia"
31603142702,2,20,1,0,"Major Cities of Australia"
31603142703,6,58,3,0,"Major Cities of Australia"
31603142704,7,61,4,0,"Major Cities of Australia"
31603142705,4,39,2,0,"Major Cities of Australia"
31603142706,3,21,2,0,"Major Cities of Australia"
31603142707,3,26,2,0,"Major Cities of Australia"
31603142708,3,23,2,0,"Major Cities of Australia"
31603142709,6,51,3,0,"Major Cities of Australia"
31603142710,2,20,1,0,"Major Cities of Australia"
31603142711,2,15,1,0,"Major Cities of Australia"
31603142712,4,37,2,0,"Major Cities of Australia"
31603142713,5,50,3,0,"Major Cities of Australia"
31603142714,7,66,4,0,"Major Cities of Australia"
31603142715,7,67,4,0,"Major Cities of Australia"
31603142716,4,35,2,0,"Major Cities of Australia"
31603142717,6,51,3,0,"Major Cities of Australia"
31603142718,NA,NA,NA,0,"Major Cities of Australia"
31603142719,6,51,3,0,"Major Cities of Australia"
31603142720,3,25,2,0,"Major Cities of Australia"
31603142721,5,44,3,0,"Major Cities of Australia"
31603142722,4,38,2,0,"Major Cities of Australia"
31603142723,7,64,4,0,"Major Cities of Australia"
31603142724,NA,NA,NA,0,"Major Cities of Australia"
31603142725,9,86,5,0,"Major Cities of Australia"
31603142726,4,37,2,0,"Major Cities of Australia"
31603142727,7,61,4,0,"Major Cities of Australia"
31603142728,7,68,4,0,"Major Cities of Australia"
31603142729,2,19,1,0,"Major Cities of Australia"
31603142730,4,32,2,0,"Major Cities of Australia"
31603142731,5,41,3,0,"Major Cities of Australia"
31603142732,4,37,2,0,"Major Cities of Australia"
31603142733,5,44,3,0,"Major Cities of Australia"
31603142734,5,43,3,0,"Major Cities of Australia"
31603142735,2,17,1,0,"Major Cities of Australia"
31603142736,4,38,2,0,"Major Cities of Australia"
31603142737,2,11,1,0,"Major Cities of Australia"
31603142738,6,54,3,0,"Major Cities of Australia"
31603142739,4,31,2,0,"Major Cities of Australia"
31603142740,4,37,2,0,"Major Cities of Australia"
31603142742,6,60,3,0,"Major Cities of Australia"
31603142743,4,31,2,0,"Major Cities of Australia"
31603142744,6,53,3,0,"Major Cities of Australia"
31603142745,3,29,2,0,"Major Cities of Australia"
31603142801,4,39,2,0,"Major Cities of Australia"
31603142802,2,20,1,0,"Major Cities of Australia"
31603142803,6,58,3,0,"Major Cities of Australia"
31603142804,8,75,4,0,"Major Cities of Australia"
31603142805,4,37,2,0,"Major Cities of Australia"
31603142806,5,50,3,0,"Major Cities of Australia"
31603142807,6,59,3,0,"Major Cities of Australia"
31603142808,6,54,3,0,"Major Cities of Australia"
31603142809,7,70,4,0,"Major Cities of Australia"
31603142810,5,48,3,0,"Major Cities of Australia"
31603142811,6,53,3,0,"Major Cities of Australia"
31603142812,8,75,4,0,"Major Cities of Australia"
31603142813,7,62,4,0,"Major Cities of Australia"
31603142814,8,71,4,0,"Major Cities of Australia"
31603142815,7,61,4,0,"Major Cities of Australia"
31603142816,6,56,3,0,"Major Cities of Australia"
31603142817,7,62,4,0,"Major Cities of Australia"
31603142818,8,72,4,0,"Major Cities of Australia"
31603142819,7,67,4,0,"Major Cities of Australia"
31603142820,7,63,4,0,"Major Cities of Australia"
31603142821,6,52,3,0,"Major Cities of Australia"
31603142822,4,36,2,0,"Major Cities of Australia"
31603142823,9,86,5,0,"Major Cities of Australia"
31603142824,6,57,3,0,"Major Cities of Australia"
31603142825,9,85,5,0,"Major Cities of Australia"
31603142826,4,38,2,0,"Major Cities of Australia"
31603142827,2,11,1,0,"Major Cities of Australia"
31603142828,6,55,3,0,"Major Cities of Australia"
31605143401,NA,NA,NA,0,"Major Cities of Australia"
31605143402,8,73,4,0,"Major Cities of Australia"
31605143403,7,65,4,0,"Major Cities of Australia"
31605143404,8,71,4,0,"Major Cities of Australia"
31605143405,8,74,4,0,"Major Cities of Australia"
31605143406,10,93,5,0,"Major Cities of Australia"
31605143407,5,44,3,0,"Major Cities of Australia"
31605143408,NA,NA,NA,0,"Major Cities of Australia"
31605143409,NA,NA,NA,0,"Major Cities of Australia"
31605143410,9,85,5,0,"Major Cities of Australia"
31605143411,8,76,4,0,"Major Cities of Australia"
31605143412,8,71,4,0,"Major Cities of Australia"
31605143413,7,62,4,0,"Major Cities of Australia"
31605143414,8,80,4,0,"Major Cities of Australia"
31605143501,NA,NA,NA,0,"Major Cities of Australia"
31605143502,4,34,2,0,"Major Cities of Australia"
31605143503,5,41,3,0,"Major Cities of Australia"
31605143504,4,37,2,0,"Major Cities of Australia"
31605143505,8,73,4,0,"Major Cities of Australia"
31605143506,3,26,2,0,"Major Cities of Australia"
31605143507,10,92,5,0,"Major Cities of Australia"
31605143508,4,40,2,0,"Major Cities of Australia"
31605143509,4,34,2,0,"Major Cities of Australia"
31605143510,8,72,4,0,"Major Cities of Australia"
